year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021,7,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",624.00,67.00,39.26,2.40,13.78,0.00,11.56,0.00,1.00,3479.00,2429.00,57.00,472.00,0.00,521.00
2021,7,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",129.00,23.00,8.27,0.75,8.13,0.00,5.84,4.00,0.00,1407.00,643.00,55.00,273.00,0.00,436.00
2021,7,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",129.00,34.00,9.53,0.56,8.97,0.00,14.94,13.00,0.00,1559.00,383.00,44.00,401.00,0.00,731.00
2021,7,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62.00,18.00,14.95,0.00,0.00,1.00,2.05,0.00,0.00,675.00,568.00,0.00,0.00,19.00,88.00
2021,7,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",105.00,26.00,8.67,2.35,6.59,0.00,8.39,1.00,1.00,1562.00,744.00,98.00,278.00,0.00,442.00
2021,7,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",597.00,86.00,30.00,5.00,0.00,0.00,51.00,5.00,1.00,4813.00,1464.00,259.00,0.00,0.00,3090.00
2021,7,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",540.00,74.00,21.47,0.00,25.37,0.00,27.16,10.00,0.00,3087.00,922.00,0.00,653.00,0.00,1512.00
2021,7,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",721.00,161.00,57.71,12.66,35.24,0.00,55.38,4.00,3.00,9608.00,3272.00,933.00,1411.00,0.00,3992.00
2021,7,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",2141.00,575.00,233.73,5.09,30.62,2.00,303.56,24.00,0.00,27132.00,10114.00,297.00,1025.00,57.00,15639.00
2021,7,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",760.00,197.00,108.37,8.86,28.56,0.18,51.04,9.00,0.00,11613.00,6794.00,592.00,1171.00,11.00,3045.00
2021,7,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",613.00,107.00,34.40,6.60,31.23,0.00,34.77,8.00,1.00,4493.00,1548.00,446.00,942.00,0.00,1557.00
2021,7,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",179.00,27.00,17.48,0.38,2.43,0.00,6.70,1.00,0.00,2222.00,1366.00,73.00,83.00,0.00,700.00
2021,6,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",739.00,219.00,88.22,17.85,39.24,0.77,72.92,25.00,1.00,15097.00,6102.00,1604.00,1513.00,30.00,5848.00
2021,6,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",645.00,127.00,29.79,3.72,49.00,0.25,44.24,6.00,0.00,5293.00,1400.00,166.00,1493.00,16.00,2218.00
2021,6,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",159.00,23.00,14.39,1.32,3.33,0.00,3.95,0.00,2.00,1475.00,998.00,36.00,198.00,0.00,243.00
2021,6,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",554.00,62.00,40.16,4.84,13.45,0.00,3.55,1.00,0.00,3714.00,2964.00,231.00,316.00,0.00,203.00
2021,6,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",128.00,18.00,8.24,1.41,4.18,0.00,4.17,2.00,0.00,846.00,411.00,41.00,146.00,0.00,248.00
2021,6,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",104.00,37.00,8.43,0.27,10.04,1.00,17.27,2.00,0.00,2753.00,1616.00,4.00,357.00,36.00,740.00
2021,6,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",60.00,17.00,12.47,0.00,0.00,0.72,3.81,0.00,0.00,635.00,473.00,0.00,0.00,13.00,149.00
2021,6,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",76.00,16.00,1.87,3.25,7.10,0.00,3.78,0.00,0.00,962.00,46.00,231.00,492.00,0.00,193.00
2021,6,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",698.00,91.00,46.00,2.00,2.00,1.00,40.00,1.00,1.00,4472.00,2343.00,51.00,35.00,18.00,2025.00
2021,6,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",315.00,50.00,14.74,0.00,13.11,0.00,22.15,11.00,0.00,2093.00,865.00,0.00,333.00,0.00,895.00
2021,6,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",597.00,139.00,49.89,14.73,39.56,0.00,34.82,1.00,2.00,6957.00,1998.00,1247.00,1387.00,0.00,2325.00
2021,6,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",1993.00,637.00,267.13,6.88,40.04,2.76,320.19,58.00,3.00,33432.00,12632.00,396.00,1556.00,83.00,18765.00
2021,5,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",663.00,110.00,40.88,9.29,28.96,0.97,29.89,7.00,2.00,7185.00,2049.00,786.00,1022.00,22.00,3306.00
2021,5,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",574.00,47.00,14.60,2.19,16.87,1.00,12.34,0.00,0.00,2235.00,786.00,170.00,450.00,107.00,722.00
2021,5,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",132.00,9.00,5.22,0.00,2.81,0.00,0.96,0.00,0.00,507.00,340.00,0.00,89.00,0.00,78.00
2021,5,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",550.00,48.00,29.71,1.74,9.61,0.00,6.93,0.00,1.00,2705.00,1764.00,162.00,334.00,0.00,445.00
2021,5,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",152.00,5.00,1.84,0.00,1.91,0.00,1.25,1.00,0.00,190.00,71.00,0.00,43.00,0.00,76.00
2021,5,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",25.00,5.00,0.28,0.00,1.21,0.00,3.51,0.00,0.00,208.00,13.00,0.00,33.00,0.00,162.00
2021,5,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62.00,6.00,4.46,0.00,0.00,0.00,1.54,0.00,1.00,183.00,152.00,0.00,0.00,0.00,31.00
2021,5,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",62.00,7.00,2.50,0.00,3.56,0.00,0.94,0.00,0.00,1060.00,187.00,0.00,857.00,0.00,16.00
2021,5,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",751.00,51.00,18.00,0.00,0.00,0.00,33.00,0.00,0.00,2554.00,718.00,0.00,0.00,0.00,1836.00
2021,5,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",209.00,15.00,4.73,0.94,2.32,0.00,7.01,8.00,0.00,919.00,249.00,36.00,55.00,0.00,579.00
2021,5,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",477.00,45.00,15.93,3.16,14.34,0.00,11.57,0.00,0.00,2379.00,587.00,292.00,557.00,0.00,943.00
2021,5,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",1580.00,249.00,103.98,1.27,17.29,4.00,122.46,2.00,3.00,11901.00,4806.00,72.00,440.00,80.00,6503.00
2021,4,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",502.00,51.00,30.29,1.73,12.75,0.00,6.24,0.00,2.00,3305.00,1562.00,980.00,406.00,0.00,357.00
2021,4,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",146.00,8.00,2.17,0.00,4.34,0.00,1.49,1.00,0.00,289.00,111.00,0.00,128.00,0.00,50.00
2021,4,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",13.00,2.00,1.35,0.00,0.65,0.00,0.00,0.00,0.00,35.00,24.00,0.00,11.00,0.00,0.00
2021,4,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",57.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,92.00,92.00,0.00,0.00,0.00,0.00
2021,4,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",29.00,3.00,1.00,0.00,0.05,0.00,1.95,1.00,0.00,90.00,20.00,0.00,3.00,0.00,67.00
2021,4,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",652.00,31.00,22.00,0.00,0.00,0.00,9.00,0.00,0.00,1777.00,1382.00,0.00,0.00,0.00,395.00
2021,4,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",233.00,20.00,7.33,0.82,8.09,0.00,3.76,4.00,0.00,1079.00,682.00,28.00,194.00,0.00,175.00
2021,4,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",430.00,36.00,17.24,0.12,14.37,0.00,4.28,1.00,1.00,1697.00,951.00,9.00,411.00,0.00,326.00
2021,4,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",1342.00,133.00,62.46,2.65,12.77,0.80,54.31,1.00,1.00,5807.00,2546.00,210.00,450.00,20.00,2581.00
2021,4,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",534.00,77.00,24.35,1.48,27.17,1.29,22.71,2.00,0.00,3612.00,1256.00,66.00,772.00,69.00,1449.00
2021,4,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",520.00,44.00,12.17,0.64,19.62,0.78,10.80,6.00,0.00,1701.00,585.00,21.00,603.00,160.00,332.00
2021,4,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",87.00,4.00,1.89,0.00,2.11,0.00,0.00,0.00,0.00,417.00,122.00,0.00,295.00,0.00,0.00
2021,3,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",517.00,54.00,19.58,1.00,24.95,0.77,7.69,4.00,1.00,2388.00,782.00,24.00,725.00,17.00,840.00
2021,3,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",505.00,35.00,12.74,0.00,11.82,0.00,10.44,11.00,1.00,1178.00,559.00,0.00,271.00,0.00,348.00
2021,3,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",62.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,73.00,19.00,0.00,54.00,0.00,0.00
2021,3,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",494.00,30.00,15.35,1.00,11.70,0.00,1.96,4.00,0.00,992.00,573.00,34.00,315.00,0.00,70.00
2021,3,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",169.00,8.00,4.14,0.00,1.49,0.00,2.37,7.00,1.00,401.00,218.00,0.00,38.00,0.00,145.00
2021,3,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",14.00,3.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,116.00,0.00,0.00,19.00,0.00,97.00
2021,3,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",48.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,162.00,162.00,0.00,0.00,0.00,0.00
2021,3,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",31.00,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,118.00,25.00,0.00,36.00,0.00,57.00
2021,3,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",509.00,20.00,14.00,0.00,1.00,0.00,5.00,0.00,0.00,1303.00,639.00,0.00,422.00,0.00,242.00
2021,3,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",166.00,11.00,1.66,0.00,8.53,0.00,0.80,2.00,0.00,328.00,99.00,0.00,196.00,0.00,33.00
2021,3,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",492.00,38.00,11.34,2.87,15.56,0.00,8.23,9.00,0.00,1341.00,416.00,119.00,368.00,0.00,438.00
2021,3,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",1417.00,144.00,71.47,0.26,15.78,0.00,56.49,22.00,0.00,5489.00,2736.00,19.00,422.00,0.00,2312.00
2021,2,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",354.00,39.00,17.24,6.08,10.10,0.85,4.72,25.00,0.00,2232.00,988.00,331.00,291.00,40.00,582.00
2021,2,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",369.00,61.00,19.04,5.47,27.22,0.00,9.28,17.00,0.00,3591.00,1572.00,434.00,938.00,0.00,647.00
2021,2,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",50.00,10.00,1.47,1.00,7.53,0.00,0.00,2.00,0.00,431.00,68.00,23.00,340.00,0.00,0.00
2021,2,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",408.00,44.00,13.10,2.40,24.02,0.00,4.48,3.00,1.00,1509.00,558.00,146.00,611.00,0.00,194.00
2021,2,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",100.00,10.00,3.78,1.66,4.56,0.00,0.00,0.00,0.00,434.00,165.00,78.00,191.00,0.00,0.00
2021,2,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",45.00,6.00,5.30,0.00,0.00,0.00,0.70,0.00,0.00,164.00,114.00,0.00,0.00,0.00,50.00
2021,2,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",27.00,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,78.00,23.00,0.00,24.00,0.00,31.00
2021,2,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",436.00,24.00,13.00,0.00,0.00,0.00,11.00,8.00,0.00,1429.00,703.00,0.00,0.00,0.00,726.00
2021,2,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",134.00,12.00,4.56,0.75,4.96,0.00,1.74,18.00,0.00,605.00,238.00,95.00,179.00,0.00,93.00
2021,2,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",383.00,38.00,14.01,1.69,16.76,0.00,5.54,15.00,1.00,2221.00,1334.00,115.00,571.00,0.00,201.00
2021,2,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",866.00,107.00,42.70,2.37,21.56,0.00,40.36,21.00,0.00,3828.00,1448.00,117.00,561.00,0.00,1702.00
2021,1,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",402.00,36.00,10.38,2.66,14.36,1.00,7.60,3.00,0.00,1580.00,366.00,147.00,404.00,18.00,645.00
2021,1,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",344.00,23.00,10.29,0.00,10.90,0.00,1.81,1.00,0.00,1023.00,702.00,0.00,247.00,0.00,74.00
2021,1,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",53.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,78.00,55.00,0.00,23.00,0.00,0.00
2021,1,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",459.00,34.00,8.36,0.00,22.90,0.00,2.74,2.00,0.00,868.00,279.00,0.00,499.00,0.00,90.00
2021,1,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",80.00,1.00,0.93,0.00,0.07,0.00,0.00,0.00,0.00,46.00,43.00,0.00,3.00,0.00,0.00
2021,1,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",54.00,15.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,464.00,464.00,0.00,0.00,0.00,0.00
2021,1,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",41.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00
2021,1,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",537.00,32.00,18.00,2.00,0.00,0.00,12.00,1.00,6.00,2755.00,1514.00,225.00,0.00,0.00,1016.00
2021,1,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",159.00,11.00,5.24,0.99,3.06,0.00,1.72,3.00,0.00,380.00,177.00,72.00,59.00,0.00,72.00
2021,1,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",385.00,22.00,9.97,2.99,8.04,0.00,1.00,1.00,0.00,1224.00,456.00,308.00,287.00,0.00,173.00
2021,1,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",1018.00,74.00,29.98,0.28,17.40,0.00,26.34,6.00,4.00,3018.00,1071.00,24.00,500.00,0.00,1423.00
2021,1,YV,Mesa Airlines Inc.,SAN,"San Diego, CA: San Diego International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,12,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",434.00,54.00,19.78,0.00,24.58,0.00,9.64,1.00,2.00,1987.00,834.00,0.00,772.00,0.00,381.00
2020,12,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",394.00,17.00,6.87,1.44,4.79,0.00,3.90,3.00,0.00,1061.00,278.00,313.00,202.00,0.00,268.00
2020,12,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",85.00,19.00,6.76,4.83,6.25,0.00,1.16,1.00,0.00,1383.00,406.00,472.00,373.00,0.00,132.00
2020,12,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",516.00,71.00,18.97,1.64,47.27,0.00,3.13,5.00,0.00,2689.00,1009.00,148.00,1440.00,0.00,92.00
2020,12,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",107.00,3.00,0.50,0.18,1.82,0.00,0.50,0.00,0.00,137.00,23.00,7.00,77.00,0.00,30.00
2020,12,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",40.00,12.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,608.00,608.00,0.00,0.00,0.00,0.00
2020,12,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",69.00,10.00,4.51,0.00,4.62,0.00,0.87,0.00,0.00,214.00,95.00,0.00,106.00,0.00,13.00
2020,12,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",512.00,39.00,24.00,1.00,1.00,0.00,13.00,2.00,2.00,1896.00,1049.00,15.00,16.00,0.00,816.00
2020,12,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",201.00,13.00,3.80,1.00,5.28,0.00,2.93,1.00,0.00,524.00,183.00,42.00,136.00,0.00,163.00
2020,12,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",477.00,45.00,14.75,1.00,18.89,0.00,10.36,7.00,1.00,1935.00,787.00,15.00,577.00,0.00,556.00
2020,12,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",1140.00,89.00,40.99,1.66,19.82,0.00,26.53,2.00,0.00,3251.00,1606.00,50.00,561.00,0.00,1034.00
2020,12,YV,Mesa Airlines Inc.,SAN,"San Diego, CA: San Diego International",13.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,51.00,0.00,0.00
2020,11,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",419.00,67.00,20.96,0.31,41.22,0.14,4.36,0.00,2.00,2285.00,994.00,17.00,998.00,4.00,272.00
2020,11,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",385.00,23.00,4.01,0.00,10.21,0.00,8.78,1.00,3.00,1302.00,461.00,0.00,299.00,0.00,542.00
2020,11,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",87.00,6.00,2.48,0.00,3.52,0.00,0.00,0.00,0.00,160.00,83.00,0.00,77.00,0.00,0.00
2020,11,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",495.00,79.00,18.18,0.33,57.49,0.95,2.06,9.00,3.00,2808.00,1023.00,30.00,1632.00,36.00,87.00
2020,11,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",120.00,5.00,2.30,0.00,1.70,0.00,1.00,0.00,1.00,157.00,38.00,0.00,32.00,0.00,87.00
2020,11,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",30.00,7.00,6.35,0.00,0.00,0.65,0.00,0.00,0.00,146.00,135.00,0.00,0.00,11.00,0.00
2020,11,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",69.00,3.00,1.00,0.00,1.09,0.00,0.91,0.00,0.00,146.00,28.00,0.00,34.00,0.00,84.00
2020,11,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",416.00,20.00,13.00,0.00,0.00,0.00,7.00,1.00,0.00,1359.00,789.00,0.00,0.00,0.00,570.00
2020,11,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",170.00,18.00,8.40,0.78,5.31,0.00,3.51,3.00,0.00,597.00,361.00,18.00,143.00,0.00,75.00
2020,11,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",423.00,27.00,12.22,2.36,9.27,0.00,3.15,0.00,5.00,1249.00,809.00,83.00,240.00,0.00,117.00
2020,11,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",1373.00,65.00,30.33,0.00,17.57,0.00,17.10,1.00,6.00,2761.00,1282.00,0.00,547.00,0.00,932.00
2020,10,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",413.00,52.00,26.40,1.96,19.24,0.00,4.40,0.00,1.00,2067.00,1291.00,83.00,514.00,0.00,179.00
2020,10,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",285.00,12.00,6.70,0.26,3.04,0.00,2.00,0.00,3.00,523.00,347.00,15.00,94.00,0.00,67.00
2020,10,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",74.00,10.00,3.46,0.00,6.54,0.00,0.00,0.00,0.00,355.00,121.00,0.00,234.00,0.00,0.00
2020,10,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",480.00,32.00,13.04,2.89,11.51,1.00,3.56,0.00,5.00,1410.00,682.00,153.00,405.00,16.00,154.00
2020,10,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",117.00,16.00,6.39,0.08,8.29,0.00,1.24,0.00,2.00,853.00,403.00,2.00,358.00,0.00,90.00
2020,10,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",26.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,36.00,0.00,0.00,0.00,0.00
2020,10,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",40.00,1.00,0.04,0.00,0.96,0.00,0.00,0.00,0.00,141.00,6.00,0.00,135.00,0.00,0.00
2020,10,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",464.00,31.00,13.00,1.00,1.00,0.00,16.00,3.00,5.00,2412.00,951.00,30.00,38.00,0.00,1393.00
2020,10,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",167.00,2.00,1.87,0.00,0.13,0.00,0.00,1.00,2.00,100.00,93.00,0.00,7.00,0.00,0.00
2020,10,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",356.00,23.00,8.12,0.00,10.33,0.00,4.56,0.00,2.00,989.00,516.00,0.00,260.00,0.00,213.00
2020,10,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",1180.00,67.00,19.92,1.53,25.03,1.00,19.52,0.00,3.00,2663.00,917.00,91.00,793.00,21.00,841.00
2020,9,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",406.00,43.00,19.16,1.00,19.56,0.00,3.29,2.00,0.00,1648.00,825.00,26.00,563.00,0.00,234.00
2020,9,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",168.00,5.00,2.65,0.00,0.35,0.00,2.00,0.00,0.00,157.00,121.00,0.00,6.00,0.00,30.00
2020,9,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",58.00,3.00,2.38,0.00,0.63,0.00,0.00,0.00,0.00,125.00,110.00,0.00,15.00,0.00,0.00
2020,9,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",466.00,25.00,16.09,2.00,6.91,0.00,0.00,0.00,0.00,1141.00,839.00,64.00,238.00,0.00,0.00
2020,9,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",104.00,6.00,2.00,0.00,0.37,0.00,3.63,1.00,0.00,414.00,76.00,0.00,17.00,0.00,321.00
2020,9,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,9,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",30.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,193.00,193.00,0.00,0.00,0.00,0.00
2020,9,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",67.00,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,137.00,16.00,0.00,93.00,0.00,28.00
2020,9,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",485.00,24.00,19.00,0.00,0.00,0.00,5.00,6.00,0.00,1089.00,749.00,0.00,0.00,0.00,340.00
2020,9,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",119.00,6.00,3.74,0.16,1.44,0.00,0.66,13.00,0.00,507.00,296.00,6.00,180.00,0.00,25.00
2020,9,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",288.00,9.00,4.87,0.89,3.11,0.00,0.13,0.00,0.00,318.00,198.00,51.00,67.00,0.00,2.00
2020,9,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",1226.00,47.00,23.77,0.00,7.60,0.00,15.63,3.00,0.00,2787.00,1905.00,0.00,165.00,0.00,717.00
2020,8,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",432.00,50.00,20.76,0.42,22.40,0.62,5.80,2.00,0.00,1805.00,778.00,13.00,637.00,32.00,345.00
2020,8,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",245.00,19.00,3.56,2.38,10.22,0.00,2.84,0.00,0.00,880.00,387.00,138.00,254.00,0.00,101.00
